Customer_ID ,Own,AutoPartner,InsurancePartner,Intermediary,IRR,Credit_Score,Approved_Date,NewCar,UsedCar,Refinance,Amount,Term,Offered_Rate,Refinance,Competitor,Prime,Accepted,Funded_Date,Offered_competitor,Offered_prime
6347,1,0,0,0,4,660,2017-09-26,0,0,1,20191,60,11.95,7,6.49,2.738,0,,5.46,9.212
6348,1,0,0,0,1,821,2017-09-26,0,0,1,9075,60,6.49,5.19,6.49,2.738,1,2017-10-10,0,3.752
6349,0,0,1,0,2,682,2017-09-26,0,1,0,12377,72,8.09,,6.75,2.738,1,2017-10-03,1.34,5.352
6350,0,0,1,0,3,686,2017-09-26,0,0,1,21709,36,10.85,6.5,5.99,2.738,0,,4.86,8.112
6351,1,0,0,0,1,791,2017-09-26,0,1,0,8132,60,5.89,,5.89,2.738,1,2017-10-05,0,3.152
6352,0,0,1,0,1,743,2017-09-26,0,0,1,15241,48,6.49,9.24,6.49,2.738,0,,0,3.752
6353,0,0,0,1,2,707,2017-09-26,1,0,0,35000,60,7.39,,5.49,2.738,0,,1.9,4.652
6354,1,0,0,0,2,706,2017-09-26,0,1,0,17820,60,7.44,,5.89,2.738,0,,1.55,4.702
6355,1,0,0,0,1,753,2017-09-26,0,1,0,21978,60,5.89,,5.89,2.738,1,2017-10-05,0,3.152
6356,0,0,1,0,3,692,2017-09-26,1,0,0,24000,60,9.55,,5.49,2.738,0,,4.06,6.812
6357,0,0,0,1,1,789,2017-09-26,0,0,1,21285,60,6.49,10.68,6.49,2.738,0,,0,3.752
6358,0,1,0,0,2,702,2017-09-26,0,0,1,16352,60,8.09,6.96,6.49,2.738,0,,1.6,5.352
6359,1,0,0,0,3,691,2017-09-26,0,1,0,22275,66,10.25,,6.75,2.738,0,,3.5,7.512
6360,1,0,0,0,1,781,2017-09-26,0,1,0,12359,72,6.75,,6.75,2.738,1,2017-10-04,0,4.012
6361,0,0,1,0,1,752,2017-09-26,1,0,0,20000,60,5.49,,5.49,2.738,0,,0,2.752
6362,0,0,0,1,1,734,2017-09-26,1,0,0,30000,60,5.49,,5.49,2.738,0,,0,2.752
6363,0,0,0,1,2,724,2017-09-26,0,0,1,16044,36,7.89,9.95,5.99,2.738,0,,1.9,5.152
6364,0,0,1,0,1,741,2017-09-26,0,1,0,29700,60,5.49,,5.89,2.738,0,,-0.4,2.752
6365,1,0,0,0,4,648,2017-09-26,0,1,0,12842,48,11.95,,5.89,2.738,1,2017-10-03,6.06,9.212
6366,0,0,1,0,1,764,2017-09-26,1,0,0,42505,60,5.49,,5.49,2.738,0,,0,2.752
6367,0,0,1,0,1,748,2017-09-26,0,1,0,29700,48,5.49,,5.89,2.738,0,,-0.4,2.752
6368,0,0,0,1,4,663,2017-09-26,0,1,0,17820,60,11.95,,5.89,2.738,0,,6.06,9.212
6369,0,0,0,1,1,805,2017-09-26,1,0,0,20000,60,5.49,,5.49,2.738,0,,0,2.752
6370,1,0,0,0,3,764,2017-09-26,0,0,1,11576,36,7.39,7.25,5.99,2.738,0,,1.4,4.652
6371,1,0,0,0,1,745,2017-09-26,1,0,0,37000,60,5.49,,5.49,2.738,0,,0,2.752
6372,0,0,1,0,1,822,2017-09-26,0,1,0,24750,60,5.89,,5.89,2.738,0,,0,3.152
6373,0,0,1,0,1,751,2017-09-27,0,1,0,24750,60,5.89,,5.89,2.74,0,,0,3.15
6374,0,0,1,0,4,638,2017-09-26,1,0,0,15000,66,12.15,,6.19,2.738,0,,5.96,9.412
6375,1,0,0,0,3,692,2017-09-26,0,0,1,17080,36,7.39,8.65,5.99,2.738,0,,1.4,4.652
6376,0,0,0,1,1,797,2017-09-26,1,0,0,17000,36,4.75,,4.75,2.738,1,2017-10-10,0,2.012
6377,0,1,0,0,1,760,2017-09-26,0,0,1,17325,60,6.49,9.9,6.49,2.738,0,,0,3.752
6378,1,0,0,0,1,817,2017-09-26,0,1,0,10662,60,5.89,,5.89,2.738,1,2017-10-04,0,3.152
6379,0,0,1,0,3,674,2017-09-26,1,0,0,45000,60,9.55,,5.49,2.738,0,,4.06,6.812
6380,1,0,0,0,2,717,2017-09-26,0,1,0,18315,48,7.44,,5.89,2.738,0,,1.55,4.702
6381,0,0,0,1,1,816,2017-09-26,0,1,0,22770,60,5.89,,5.89,2.738,0,,0,3.152
6382,0,0,1,0,3,785,2017-09-26,0,0,1,24869,60,7.39,6.5,6.49,2.738,0,,0.9,4.652
6383,0,0,0,1,2,711,2017-09-26,0,0,1,17297,60,7.43,8.9,6.49,2.738,0,,0.94,4.692
6384,0,1,0,0,3,783,2017-09-26,0,0,1,23627,60,7.39,7.25,6.49,2.738,0,,0.9,4.652
6385,1,0,0,0,1,751,2017-09-26,1,0,0,23000,48,5.49,,5.49,2.738,0,,0,2.752
6386,1,0,0,0,2,674,2017-09-26,0,1,0,16830,60,9.6,,5.89,2.738,1,2017-10-10,3.71,6.862
6387,1,0,0,0,1,790,2017-09-26,0,0,1,28597,72,5.75,6.9,7.29,2.738,1,2017-10-12,-1.54,3.012
6388,0,0,0,1,3,692,2017-09-26,1,0,0,19520,60,7.39,,5.49,2.738,1,2017-10-10,1.9,4.652
6389,0,1,0,0,1,755,2017-09-26,0,0,1,13658,36,5.99,8.7,5.99,2.738,0,,0,3.252
6390,1,0,0,0,3,708,2017-09-26,1,0,0,51000,72,9.75,,6.19,2.738,0,,3.56,7.012
6391,1,0,0,0,1,745,2017-09-26,0,0,1,27291,48,6.49,8.9,6.49,2.738,1,2017-10-10,0,3.752
6392,0,0,1,0,2,718,2017-09-26,1,0,0,45000,60,7.39,,5.49,2.738,0,,1.9,4.652
6393,0,0,0,1,1,680,2017-09-27,0,1,0,27224,66,6.5,,6.75,2.74,0,,-0.25,3.76
6394,0,0,1,0,2,722,2017-09-27,0,1,0,9899,60,7.44,,5.89,2.74,0,,1.55,4.7
6395,0,1,0,0,1,760,2017-09-26,0,0,1,13860,60,6.43,7.9,6.49,2.738,0,,-0.06,3.692
6396,0,0,0,1,2,714,2017-09-26,0,0,1,63360,60,8.09,4.99,6.49,2.738,0,,1.6,5.352
6397,1,0,0,0,2,699,2017-09-26,0,0,1,14433,48,8.09,10,6.49,2.738,1,2017-10-06,1.6,5.352
6398,0,0,1,0,2,723,2017-09-27,1,0,0,25000,60,7.39,,5.49,2.74,0,,1.9,4.65
6399,0,0,1,0,1,753,2017-09-26,0,1,0,15140,36,5.39,,5.39,2.738,1,2017-10-06,0,2.652
6400,0,1,0,0,1,735,2017-09-26,0,0,1,12330,36,5.99,8.39,5.99,2.738,0,,0,3.252
6401,0,1,0,0,1,781,2017-09-26,0,0,1,19899,60,6.49,7.99,6.49,2.738,0,,0,3.752
6402,0,0,1,0,1,787,2017-09-26,1,0,0,37000,60,5.49,,5.49,2.738,0,,0,2.752
6403,0,0,0,1,3,679,2017-09-26,0,1,0,19800,66,10.15,,6.75,2.738,0,,3.4,7.412
6404,0,0,0,1,3,717,2017-09-26,1,0,0,39000,72,7.79,,6.19,2.738,0,,1.6,5.052
6405,1,0,0,0,1,787,2017-09-26,1,0,0,30000,60,5.49,,5.49,2.738,0,,0,2.752
6406,0,1,0,0,3,785,2017-09-26,0,0,1,25740,72,7.39,10.9,7.29,2.738,1,2017-11-08,0.1,4.652
6407,1,0,0,0,3,680,2017-09-26,0,1,0,15840,48,9.65,,5.89,2.738,0,,3.76,6.912
6408,1,0,0,0,1,748,2017-09-26,0,1,0,12816,60,5.89,,5.89,2.738,1,2017-10-03,0,3.152
6409,0,0,1,0,2,730,2017-09-26,0,1,0,21615,36,7.39,,5.39,2.738,0,,2,4.652
6410,0,1,0,0,3,804,2017-09-26,0,0,1,26863,72,7.29,8.4,7.29,2.738,0,,0,4.552
6411,0,0,1,0,2,712,2017-09-26,1,0,0,25000,60,7.39,,5.49,2.738,0,,1.9,4.652
6412,1,0,0,0,1,808,2017-09-26,1,0,0,25000,60,5.49,,5.49,2.738,0,,0,2.752
6413,1,0,0,0,4,652,2017-09-26,0,1,0,14850,72,12.25,,6.75,2.738,0,,5.5,9.512
6414,1,0,0,0,3,684,2017-09-26,0,1,0,20790,60,9.65,,5.89,2.738,0,,3.76,6.912
6415,0,0,0,1,3,685,2017-09-26,0,0,1,14231,60,7.39,7.95,6.49,2.738,0,,0.9,4.652
6416,0,1,0,0,1,737,2017-09-26,0,0,1,28275,72,5.75,6.49,7.29,2.738,0,,-1.54,3.012
6417,0,0,1,0,4,623,2017-09-26,1,0,0,27321,60,11.85,,5.49,2.738,0,,6.36,9.112
6418,1,0,0,0,1,737,2017-09-26,0,1,0,6435,48,5.89,,5.89,2.738,1,2017-10-13,0,3.152
6419,0,0,1,0,2,725,2017-09-26,1,0,0,45000,60,7.39,,5.49,2.738,0,,1.9,4.652
6420,0,0,1,0,2,718,2017-09-26,0,1,0,23018,48,7.44,,5.89,2.738,0,,1.55,4.702
6421,0,0,0,1,3,707,2017-09-27,1,0,0,48999,72,7.79,,6.19,2.74,0,,1.6,5.05
6422,0,0,1,0,4,646,2017-09-26,0,0,1,11880,72,12.35,7,7.29,2.738,0,,5.06,9.612
6423,0,0,1,0,1,699,2017-09-26,0,1,0,9341,36,5.39,,5.39,2.738,1,2017-10-25,0,2.652
6424,0,0,1,0,1,784,2017-09-26,0,1,0,24750,60,5.89,,5.89,2.738,0,,0,3.152
6425,0,0,1,0,2,715,2017-09-27,0,1,0,7425,60,7.44,,5.89,2.74,0,,1.55,4.7
6426,0,0,0,1,3,650,2017-09-27,0,1,0,29700,60,9.55,,5.89,2.74,0,,3.66,6.81
6427,1,0,0,0,2,704,2017-09-26,0,0,1,18810,60,8.09,9.9,6.49,2.738,0,,1.6,5.352
6428,1,0,0,0,1,829,2017-09-26,1,0,0,12000,36,4.75,,4.75,2.738,1,2017-11-09,0,2.012
6429,0,0,1,0,2,723,2017-09-26,1,0,0,25000,60,7.39,,5.49,2.738,0,,1.9,4.652
6430,0,0,0,1,3,715,2017-09-26,0,0,1,17808,60,8.09,6.94,6.49,2.738,0,,1.6,5.352
6431,0,0,0,1,3,776,2017-09-26,0,0,1,18810,60,7.39,6.9,6.49,2.738,0,,0.9,4.652
6432,1,0,0,0,3,697,2017-09-26,0,1,0,34650,48,9.65,,5.89,2.738,0,,3.76,6.912
6433,1,0,0,0,1,790,2017-09-26,1,0,0,30754,72,6.19,,6.19,2.738,0,,0,3.452
6434,0,0,0,1,3,676,2017-09-26,0,1,0,26730,60,9.65,,5.89,2.738,0,,3.76,6.912
6435,1,0,0,0,3,738,2017-09-26,0,0,1,29634,60,6.49,7.74,6.49,2.738,0,,0,3.752
6436,0,0,0,1,3,677,2017-09-26,0,0,1,15147,60,10.85,16.9,6.49,2.738,0,,4.36,8.112
6437,0,0,0,1,1,729,2017-09-26,0,0,1,11019,60,6.49,7.99,6.49,2.738,1,2017-10-25,0,3.752
6438,0,0,0,1,1,815,2017-09-26,1,0,0,18126,48,5.09,,5.49,2.738,1,2017-10-20,-0.4,2.352
6439,1,0,0,0,3,680,2017-09-26,0,0,1,21780,36,7.39,7.5,5.99,2.738,0,,1.4,4.652
6440,1,0,0,0,1,802,2017-09-26,1,0,0,24600,36,4.75,,4.75,2.738,1,2017-10-05,0,2.012
6441,1,0,0,0,3,695,2017-09-26,0,1,0,16830,36,9.65,,5.39,2.738,0,,4.26,6.912
6442,0,0,1,0,2,709,2017-09-26,0,0,1,12928,48,7.19,7.45,6.49,2.738,1,2017-10-05,0.7,4.452
6443,1,0,0,0,1,781,2017-09-26,1,0,0,37000,36,4.75,,4.75,2.738,0,,0,2.012
6444,0,0,0,1,3,785,2017-09-26,0,0,1,9900,36,5.99,7.49,5.99,2.738,0,,0,3.252
6445,1,0,0,0,1,789,2017-09-26,0,0,1,11121,60,6.43,7.9,6.49,2.738,1,2017-10-16,-0.06,3.692
6446,0,0,1,0,1,828,2017-09-26,1,0,0,27100,36,4.35,,4.75,2.738,0,,-0.4,1.612
6447,0,0,1,0,1,766,2017-09-26,0,1,0,34650,60,5.89,,5.89,2.738,0,,0,3.152
6448,0,0,0,1,1,822,2017-09-26,0,1,0,13477,60,5.89,,5.89,2.738,1,2017-10-03,0,3.152
6449,1,0,0,0,1,775,2017-09-26,1,0,0,32000,48,5.49,,5.49,2.738,0,,0,2.752
6450,0,0,0,1,3,675,2017-09-26,0,1,0,29700,60,9.65,,5.89,2.738,0,,3.76,6.912
6451,0,0,1,0,2,706,2017-09-26,0,0,1,10237,60,7.19,8.35,6.49,2.738,1,2017-10-10,0.7,4.452
6452,0,0,0,1,1,803,2017-09-26,1,0,0,30000,60,5.49,,5.49,2.738,0,,0,2.752
6453,0,0,1,0,4,642,2017-09-27,0,1,0,12121,60,11.95,,5.89,2.74,1,2017-10-25,6.06,9.21
6454,0,1,0,0,2,724,2017-09-26,0,0,1,19800,60,7.19,7.5,6.49,2.738,0,,0.7,4.452
6455,1,0,0,0,2,673,2017-09-26,0,1,0,8892,36,7.39,,5.39,2.738,1,2017-10-09,2,4.652
6456,0,0,1,0,1,735,2017-09-26,0,0,1,12278,36,5.99,8.85,5.99,2.738,1,2017-10-19,0,3.252
6457,0,1,0,0,3,827,2017-09-26,0,0,1,34622,72,7.29,8.05,7.29,2.738,0,,0,4.552
6458,1,0,0,0,1,771,2017-09-26,1,0,0,25000,72,6.19,,6.19,2.738,0,,0,3.452
6459,0,0,1,0,3,783,2017-09-26,0,1,0,12870,60,5.59,,5.89,2.738,0,,-0.3,2.852
6460,0,0,0,1,1,783,2017-09-26,1,0,0,25000,60,5.49,,5.49,2.738,0,,0,2.752
6461,1,0,0,0,2,710,2017-09-27,1,0,0,24500,36,7.34,,4.75,2.74,0,,2.59,4.6
6462,1,0,0,0,2,700,2017-09-26,0,1,0,24255,72,8.09,,6.75,2.738,0,,1.34,5.352
6463,1,0,0,0,3,687,2017-09-26,0,1,0,21780,60,9.65,,5.89,2.738,0,,3.76,6.912
6464,0,0,1,0,1,837,2017-09-26,1,0,0,25000,60,5.49,,5.49,2.738,0,,0,2.752
6465,1,0,0,0,3,731,2017-09-28,0,1,0,14849,60,5.59,,5.89,2.75,0,,-0.3,2.84
6466,1,0,0,0,4,663,2017-09-26,0,1,0,24750,60,11.95,,5.89,2.738,0,,6.06,9.212
6467,0,0,0,1,1,746,2017-09-26,1,0,0,25500,36,4.75,,4.75,2.738,0,,0,2.012
6468,0,0,0,1,3,690,2017-09-26,1,0,0,5000,60,9.55,,5.49,2.738,0,,4.06,6.812
6469,1,0,0,0,2,719,2017-09-26,0,1,0,37620,72,8.09,,6.75,2.738,0,,1.34,5.352
6470,0,0,0,1,1,775,2017-09-27,1,0,0,25000,60,5.49,,5.49,2.74,0,,0,2.75
6471,1,0,0,0,4,648,2017-09-27,0,0,1,21097,72,7.99,8.75,7.29,2.74,1,2017-10-03,0.7,5.25
6472,0,1,0,0,1,766,2017-09-27,0,0,1,12870,36,5.99,4.9,5.99,2.74,0,,0,3.25
6473,1,0,0,0,1,757,2017-09-27,1,0,0,45000,36,4.75,,4.75,2.74,0,,0,2.01
6474,1,0,0,0,1,766,2017-09-27,0,1,0,7817,36,5.39,,5.39,2.74,1,2017-10-10,0,2.65
6475,0,0,1,0,4,660,2017-09-27,1,0,0,16500,60,11.85,,5.49,2.74,0,,6.36,9.11
6476,1,0,0,0,4,640,2017-09-27,0,1,0,19800,60,11.95,,5.89,2.74,0,,6.06,9.21
6477,0,0,1,0,1,816,2017-09-27,1,0,0,40380,60,5.49,,5.49,2.74,0,,0,2.75
6478,0,0,1,0,3,689,2017-09-27,1,0,0,34999,60,7.39,,5.49,2.74,0,,1.9,4.65
6479,1,0,0,0,2,701,2017-09-27,0,0,1,11484,60,7.19,7.49,6.49,2.74,0,,0.7,4.45
6480,0,1,0,0,4,646,2017-09-27,0,0,1,13365,60,10.48,11.95,6.49,2.74,0,,3.99,7.74
6481,0,0,1,0,2,747,2017-09-27,1,0,0,67999,60,7.39,,5.49,2.74,0,,1.9,4.65
6482,0,0,1,0,3,693,2017-09-27,0,1,0,17143,48,9.65,,5.89,2.74,0,,3.76,6.91
6483,0,0,0,1,1,795,2017-09-27,0,1,0,33664,60,5.89,,5.89,2.74,0,,0,3.15
6484,1,0,0,0,1,707,2017-09-27,0,1,0,26730,60,5.89,,5.89,2.74,0,,0,3.15
6485,0,0,1,0,1,781,2017-09-27,1,0,0,16141,48,5.09,,5.49,2.74,1,2017-10-04,-0.4,2.35
6486,1,0,0,0,1,795,2017-09-27,0,0,1,13737,60,6.49,8.5,6.49,2.74,0,,0,3.75
6487,0,1,0,0,1,798,2017-09-27,0,0,1,13737,60,6.49,8.5,6.49,2.74,0,,0,3.75
6488,0,1,0,0,2,703,2017-09-27,0,0,1,14336,48,8.09,6.9,6.49,2.74,0,,1.6,5.35
6489,0,1,0,0,3,812,2017-09-27,0,0,1,12375,60,6.49,8.4,6.49,2.74,0,,0,3.75
6490,1,0,0,0,1,794,2017-09-27,0,1,0,6950,36,5.39,,5.39,2.74,1,2017-10-05,0,2.65
6491,0,0,1,0,1,755,2017-09-27,0,0,1,24226,72,6.52,7.99,7.29,2.74,0,,-0.77,3.78
6492,0,0,1,0,3,679,2017-09-27,0,1,0,22770,66,10.25,,6.75,2.74,1,2017-10-12,3.5,7.51
6493,0,1,0,0,3,720,2017-09-27,0,0,1,30663,60,7.39,7.99,6.49,2.74,0,,0.9,4.65
6494,1,0,0,0,2,698,2017-09-27,1,0,0,35000,72,7.79,,6.19,2.74,0,,1.6,5.05
6495,1,0,0,0,2,718,2017-09-27,0,0,1,22451,48,8.09,4.9,6.49,2.74,0,,1.6,5.35
6496,1,0,0,0,3,682,2017-09-27,0,1,0,29700,72,10.25,,6.75,2.74,0,,3.5,7.51
6497,0,0,0,1,1,830,2017-09-27,0,1,0,24749,36,5.39,,5.39,2.74,0,,0,2.65
6498,0,1,0,0,1,765,2017-09-27,0,0,1,24365,72,7.29,9,7.29,2.74,1,2017-10-16,0,4.55
6499,0,0,1,0,1,737,2017-09-27,0,1,0,19602,60,5.89,,5.89,2.74,0,,0,3.15
6500,0,0,1,0,3,676,2017-09-27,1,0,0,41400,60,9.55,,5.49,2.74,0,,4.06,6.81
6501,1,0,0,0,3,677,2017-09-27,0,0,1,27896,60,9.52,10.99,6.49,2.74,0,,3.03,6.78
6502,0,1,0,0,3,780,2017-09-27,0,0,1,26730,60,7.39,9,6.49,2.74,0,,0.9,4.65
6503,1,0,0,0,1,733,2017-09-27,0,1,0,21780,60,5.89,,5.89,2.74,1,2017-10-05,0,3.15
6504,1,0,0,0,3,676,2017-09-27,0,1,0,32457,60,9.65,,5.89,2.74,0,,3.76,6.91
6505,0,0,1,0,1,764,2017-09-27,1,0,0,25000,60,5.49,,5.49,2.74,0,,0,2.75
6506,0,0,0,1,2,727,2017-09-27,0,0,1,15406,36,7.19,7.9,5.99,2.74,0,,1.2,4.45
6507,0,0,1,0,1,787,2017-09-27,1,0,0,30000,60,5.49,,5.49,2.74,0,,0,2.75
6508,0,1,0,0,3,778,2017-09-27,0,0,1,21780,60,7.39,6.9,6.49,2.74,0,,0.9,4.65
6509,1,0,0,0,1,750,2017-09-27,1,0,0,29664,60,5.49,,5.49,2.74,0,,0,2.75
6510,1,0,0,0,3,749,2017-09-27,0,1,0,22770,48,5.59,,5.89,2.74,0,,-0.3,2.85
6511,0,0,1,0,1,759,2017-09-27,1,0,0,21000,72,6.19,,6.19,2.74,0,,0,3.45
6512,1,0,0,0,2,706,2017-09-27,0,1,0,16409,48,7.44,,5.89,2.74,0,,1.55,4.7
6513,1,0,0,0,2,719,2017-09-27,1,0,0,30423,72,7.79,,6.19,2.74,0,,1.6,5.05
6514,0,1,0,0,1,732,2017-09-27,0,0,1,18229,60,6.49,8.49,6.49,2.74,0,,0,3.75
6515,1,0,0,0,3,691,2017-09-27,0,1,0,22106,60,9.65,,5.89,2.74,0,,3.76,6.91
6516,1,0,0,0,1,801,2017-09-27,1,0,0,27000,60,5.49,,5.49,2.74,0,,0,2.75
6517,0,0,0,1,3,692,2017-09-27,0,1,0,25740,60,9.65,,5.89,2.74,0,,3.76,6.91
6518,0,0,1,0,1,737,2017-09-27,1,0,0,35659,72,6.19,,6.19,2.74,1,2017-10-23,0,3.45
6519,1,0,0,0,2,658,2017-09-27,1,0,0,40000,72,7.79,,6.19,2.74,0,,1.6,5.05
6520,1,0,0,0,1,761,2017-09-27,0,1,0,14850,48,5.89,,5.89,2.74,0,,0,3.15
6521,0,0,1,0,1,785,2017-09-27,1,0,0,46000,72,6.19,,6.19,2.74,0,,0,3.45
6522,0,0,0,1,3,688,2017-09-27,0,0,1,14109,60,9.53,11,6.49,2.74,0,,3.04,6.79
6523,1,0,0,0,1,737,2017-09-27,0,0,1,6367,36,5.99,7.49,5.99,2.74,0,,0,3.25
6524,0,0,1,0,1,818,2017-09-27,1,0,0,20000,60,5.49,,5.49,2.74,0,,0,2.75
6525,1,0,0,0,3,676,2017-09-27,0,1,0,27225,72,10.25,,6.75,2.74,0,,3.5,7.51
6526,0,0,0,1,2,717,2017-09-27,0,1,0,4950,36,7.39,,5.39,2.74,1,2017-10-05,2,4.65
6527,0,0,1,0,1,810,2017-09-27,0,0,1,14253,60,6.39,11,6.49,2.74,0,,-0.1,3.65
6528,0,0,1,0,2,706,2017-09-27,0,1,0,10885,60,7.44,,5.89,2.74,1,2017-10-06,1.55,4.7
6529,0,0,1,0,1,756,2017-09-27,1,0,0,31000,60,5.49,,5.49,2.74,0,,0,2.75
6530,0,0,0,1,3,698,2017-09-27,1,0,0,19500,72,7.79,,6.19,2.74,0,,1.6,5.05
6531,1,0,0,0,2,698,2017-09-27,1,0,0,28000,72,7.79,,6.19,2.74,0,,1.6,5.05
6532,1,0,0,0,1,820,2017-09-27,1,0,0,18000,36,4.75,,4.75,2.74,0,,0,2.01
6533,1,0,0,0,1,775,2017-09-27,1,0,0,17000,60,5.49,,5.49,2.74,1,2017-11-10,0,2.75
6534,1,0,0,0,2,720,2017-09-27,0,0,1,12375,60,8.09,6.69,6.49,2.74,1,2017-10-12,1.6,5.35
6535,1,0,0,0,1,825,2017-09-27,1,0,0,24000,60,5.39,,5.49,2.74,0,,-0.1,2.65
6536,0,0,0,1,3,721,2017-09-27,1,0,0,20000,60,9.45,,5.49,2.74,0,,3.96,6.71
6537,1,0,0,0,4,665,2017-09-27,0,1,0,8910,60,11.95,,5.89,2.74,0,,6.06,9.21
6538,1,0,0,0,4,666,2017-09-27,0,1,0,9900,72,12.25,,6.75,2.74,0,,5.5,9.51
6539,0,0,0,1,1,756,2017-09-27,0,1,0,29700,60,5.89,,5.89,2.74,0,,0,3.15
6540,0,0,0,1,4,666,2017-09-27,0,1,0,34649,60,11.95,,5.89,2.74,0,,6.06,9.21
6541,0,0,0,1,3,667,2017-09-27,0,1,0,29700,60,9.65,,5.89,2.74,0,,3.76,6.91
6542,1,0,0,0,1,784,2017-09-27,0,1,0,14850,36,5.39,,5.39,2.74,0,,0,2.65
6543,1,0,0,0,3,682,2017-09-27,1,0,0,30000,60,9.55,,5.49,2.74,0,,4.06,6.81
6544,0,0,0,1,1,784,2017-09-27,0,1,0,23760,60,5.49,,5.89,2.74,0,,-0.4,2.75
6545,1,0,0,0,3,695,2017-09-27,0,1,0,16114,66,10.25,,6.75,2.74,1,2017-10-06,3.5,7.51
6546,0,0,0,1,1,739,2017-09-27,0,0,1,17721,60,6.39,13.9,6.49,2.74,0,,-0.1,3.65
6547,1,0,0,0,4,652,2017-09-27,0,1,0,13860,60,11.95,,5.89,2.74,1,2017-10-03,6.06,9.21
6548,1,0,0,0,1,833,2017-09-27,0,1,0,26520,72,6.75,,6.75,2.74,1,2017-10-10,0,4.01
6549,0,1,0,0,1,736,2017-09-27,0,0,1,36599,66,7.29,9,7.29,2.74,0,,0,4.55
6550,0,1,0,0,2,724,2017-09-27,0,0,1,14454,36,7.89,13,5.99,2.74,0,,1.9,5.15
6551,0,0,0,1,3,699,2017-09-27,1,0,0,24500,60,7.39,,5.49,2.74,0,,1.9,4.65
6552,1,0,0,0,1,766,2017-09-27,1,0,0,14877,60,5.49,,5.49,2.74,1,2017-10-17,0,2.75
6553,0,1,0,0,1,804,2017-09-27,0,0,1,20965,60,5.75,6.9,6.49,2.74,0,,-0.74,3.01
6554,0,1,0,0,1,808,2017-09-27,0,0,1,26865,60,6.49,7.99,6.49,2.74,0,,0,3.75
6555,0,0,1,0,1,733,2017-09-27,0,0,1,10130,60,6.39,8.99,6.49,2.74,1,2017-10-26,-0.1,3.65
6556,0,0,0,1,1,795,2017-09-27,1,0,0,24500,60,5.09,,5.49,2.74,0,,-0.4,2.35
6557,0,0,0,1,1,744,2017-09-27,0,0,1,13860,60,6.39,10.25,6.49,2.74,0,,-0.1,3.65
6558,0,0,0,1,4,662,2017-09-27,1,0,0,30000,66,12.15,,6.19,2.74,0,,5.96,9.41
6559,0,1,0,0,1,785,2017-09-27,0,0,1,13365,36,5.75,6.4,5.99,2.74,0,,-0.24,3.01
6560,0,0,0,1,4,649,2017-09-27,0,1,0,14850,72,12.25,,6.75,2.74,0,,5.5,9.51
6561,0,0,1,0,1,747,2017-09-27,1,0,0,37500,48,5.49,,5.49,2.74,0,,0,2.75
6562,0,0,0,1,2,711,2017-09-27,1,0,0,35000,72,6.19,,6.19,2.74,0,,0,3.45
6563,0,0,0,1,1,734,2017-09-27,0,0,1,15738,60,5.75,6.5,6.49,2.74,0,,-0.74,3.01
6564,1,0,0,0,1,777,2017-09-27,0,1,0,32208,60,5.89,,5.89,2.74,0,,0,3.15
6565,0,0,0,1,1,789,2017-09-28,0,1,0,24750,60,5.49,,5.89,2.75,0,,-0.4,2.74
6566,1,0,0,0,1,774,2017-09-27,0,1,0,34650,60,5.89,,5.89,2.74,0,,0,3.15
6567,1,0,0,0,2,722,2017-09-27,1,0,0,22466,72,7.79,,6.19,2.74,0,,1.6,5.05
6568,1,0,0,0,1,823,2017-09-27,0,0,1,9370,48,6.49,8.92,6.49,2.74,1,2017-10-05,0,3.75
6569,0,0,1,0,1,800,2017-09-27,1,0,0,32000,60,5.49,,5.49,2.74,0,,0,2.75
6570,1,0,0,0,2,725,2017-09-27,0,1,0,34650,72,8.09,,6.75,2.74,0,,1.34,5.35
6571,1,0,0,0,1,731,2017-09-27,0,1,0,29621,60,5.89,,5.89,2.74,1,2017-11-06,0,3.15
6572,1,0,0,0,1,786,2017-09-27,0,1,0,17118,60,5.89,,5.89,2.74,1,2017-10-05,0,3.15
6573,0,0,1,0,3,685,2017-09-27,0,0,1,19692,48,7.39,8.4,6.49,2.74,0,,0.9,4.65
6574,1,0,0,0,4,662,2017-09-27,0,1,0,17325,60,11.95,,5.89,2.74,0,,6.06,9.21
6575,0,0,0,1,1,815,2017-09-27,0,1,0,16597,48,5.89,,5.89,2.74,1,2017-10-12,0,3.15
6576,0,0,0,1,1,773,2017-09-27,0,1,0,21780,36,5.39,,5.39,2.74,0,,0,2.65
6577,0,0,0,1,1,797,2017-09-27,0,1,0,29700,48,5.49,,5.89,2.74,0,,-0.4,2.75
6578,1,0,0,0,2,700,2017-09-27,1,0,0,25000,60,7.39,,5.49,2.74,0,,1.9,4.65
6579,1,0,0,0,3,718,2017-09-27,1,0,0,29693,72,7.79,,6.19,2.74,1,2017-10-12,1.6,5.05
6580,0,1,0,0,2,725,2017-09-27,0,0,1,33660,72,7.19,8.3,7.29,2.74,1,2017-10-17,-0.1,4.45
6581,1,0,0,0,3,692,2017-09-27,1,0,0,31000,72,9.75,,6.19,2.74,0,,3.56,7.01
6582,1,0,0,0,1,749,2017-09-27,0,1,0,16628,60,5.89,,5.89,2.74,1,2017-10-25,0,3.15
6583,1,0,0,0,1,749,2017-09-27,0,1,0,24750,72,6.75,,6.75,2.74,1,2017-10-24,0,4.01
